NAME	KIND
Mathlib.Tactic.Monoidal.Context.instMonoidal?	def
Mathlib.Tactic.Monoidal.Context.level₁	def
Mathlib.Tactic.Monoidal.Context.level₂	def
Mathlib.Tactic.Monoidal.Context.mk	ctor
Mathlib.Tactic.Monoidal.Context.mk.inj	thm
Mathlib.Tactic.Monoidal.Context.rec	rec
Mathlib.Tactic.Monoidal.MonoidalM	def
Mathlib.Tactic.Monoidal.Mor₂IsoOfExpr	opq
Mathlib.Tactic.Monoidal.Mor₂OfExpr	opq
Mathlib.Tactic.Monoidal.StructuralOfExpr_monoidalComp	thm
Mathlib.Tactic.Monoidal.comp?	def
Mathlib.Tactic.Monoidal.evalComp_cons	thm
Mathlib.Tactic.Monoidal.evalComp_nil_cons	thm
Mathlib.Tactic.Monoidal.evalComp_nil_nil	thm
Mathlib.Tactic.Monoidal.evalHorizontalCompAux'_of_whisker	thm
Mathlib.Tactic.Monoidal.evalHorizontalCompAux'_whisker	thm
Mathlib.Tactic.Monoidal.evalHorizontalCompAux_cons	thm
Mathlib.Tactic.Monoidal.evalHorizontalCompAux_of	thm
Mathlib.Tactic.Monoidal.evalHorizontalComp_cons_cons	thm
Mathlib.Tactic.Monoidal.evalHorizontalComp_cons_nil	thm
Mathlib.Tactic.Monoidal.evalHorizontalComp_nil_cons	thm
Mathlib.Tactic.Monoidal.evalHorizontalComp_nil_nil	thm
Mathlib.Tactic.Monoidal.evalWhiskerLeft_comp	thm
Mathlib.Tactic.Monoidal.evalWhiskerLeft_id	thm
Mathlib.Tactic.Monoidal.evalWhiskerLeft_nil	thm
Mathlib.Tactic.Monoidal.evalWhiskerLeft_of_cons	thm
Mathlib.Tactic.Monoidal.evalWhiskerRightAux_cons	thm
Mathlib.Tactic.Monoidal.evalWhiskerRightAux_of	thm
Mathlib.Tactic.Monoidal.evalWhiskerRight_comp	thm
Mathlib.Tactic.Monoidal.evalWhiskerRight_cons_of	thm
Mathlib.Tactic.Monoidal.evalWhiskerRight_cons_of_of	thm
Mathlib.Tactic.Monoidal.evalWhiskerRight_cons_whisker	thm
Mathlib.Tactic.Monoidal.evalWhiskerRight_id	thm
Mathlib.Tactic.Monoidal.evalWhiskerRight_nil	thm
Mathlib.Tactic.Monoidal.eval_comp	thm
Mathlib.Tactic.Monoidal.eval_monoidalComp	thm
Mathlib.Tactic.Monoidal.eval_of	thm
Mathlib.Tactic.Monoidal.eval_tensorHom	thm
Mathlib.Tactic.Monoidal.eval_whiskerLeft	thm
Mathlib.Tactic.Monoidal.eval_whiskerRight	thm
Mathlib.Tactic.Monoidal.id₁?	def
Mathlib.Tactic.Monoidal.instContextContext	def
Mathlib.Tactic.Monoidal.instMkEqOfNaturalityMonoidalM	def
Mathlib.Tactic.Monoidal.instMkEvalCompMonoidalM	def
Mathlib.Tactic.Monoidal.instMkEvalHorizontalCompMonoidalM	def
Mathlib.Tactic.Monoidal.instMkEvalMonoidalM	def
Mathlib.Tactic.Monoidal.instMkEvalWhiskerLeftMonoidalM	def
Mathlib.Tactic.Monoidal.instMkEvalWhiskerRightMonoidalM	def
Mathlib.Tactic.Monoidal.instMkMor₁MonoidalM	def
Mathlib.Tactic.Monoidal.instMkMor₂MonoidalM	def
Mathlib.Tactic.Monoidal.instMkMor₂MonoidalM_1	def
Mathlib.Tactic.Monoidal.instMonadCoherehnceHomMonoidalM	def
Mathlib.Tactic.Monoidal.instMonadMor₁MonoidalM	def
Mathlib.Tactic.Monoidal.instMonadMor₂IsoMonoidalM	def
Mathlib.Tactic.Monoidal.instMonadMor₂MonoidalM	def
Mathlib.Tactic.Monoidal.instMonadNormalExprMonoidalM	def
Mathlib.Tactic.Monoidal.instMonadNormalizeNaturalityMonoidalM	def
Mathlib.Tactic.Monoidal.mkContext?	def
Mathlib.Tactic.Monoidal.mk_eq_of_naturality	thm
Mathlib.Tactic.Monoidal.monoidal	def
Mathlib.Tactic.Monoidal.monoidalNf	def
Mathlib.Tactic.Monoidal.mor₁OfExpr	opq
Mathlib.Tactic.Monoidal.naturality_associator	thm
Mathlib.Tactic.Monoidal.naturality_comp	thm
Mathlib.Tactic.Monoidal.naturality_id	thm
Mathlib.Tactic.Monoidal.naturality_inv	thm
Mathlib.Tactic.Monoidal.naturality_leftUnitor	thm
Mathlib.Tactic.Monoidal.naturality_rightUnitor	thm
Mathlib.Tactic.Monoidal.naturality_tensorHom	thm
Mathlib.Tactic.Monoidal.naturality_whiskerLeft	thm
Mathlib.Tactic.Monoidal.naturality_whiskerRight	thm
Mathlib.Tactic.Monoidal.normalizeIsoComp	def
Mathlib.Tactic.Monoidal.of_normalize_eq	thm
Mathlib.Tactic.Monoidal.pureCoherence	def
Mathlib.Tactic.Monoidal.srcExpr	def
Mathlib.Tactic.Monoidal.srcExprOfIso	def
Mathlib.Tactic.Monoidal.structuralIsoOfExpr_comp	thm
Mathlib.Tactic.Monoidal.structuralIsoOfExpr_horizontalComp	thm
Mathlib.Tactic.Monoidal.structuralIsoOfExpr_whiskerLeft	thm
Mathlib.Tactic.Monoidal.structuralIsoOfExpr_whiskerRight	thm
Mathlib.Tactic.Monoidal.synthMonoidalError	def
Mathlib.Tactic.Monoidal.tacticMonoidal	def
Mathlib.Tactic.Monoidal.tacticMonoidal_coherence	def
Mathlib.Tactic.Monoidal.tacticMonoidal_nf	def
Mathlib.Tactic.Monoidal.tgtExpr	def
Mathlib.Tactic.Monoidal.tgtExprOfIso	def
Mathlib.Tactic.Monotonicity.Attr.ext	opq
Mathlib.Tactic.Monotonicity.Attr.mono	def
Mathlib.Tactic.Monotonicity.mono	def
Mathlib.Tactic.Monotonicity.mono.side	def
Mathlib.Tactic.MvBisim.tacticMv_bisim___With___	def
Mathlib.Tactic.NoncommRing.mul_nat_lit_eq_nsmul	thm
Mathlib.Tactic.NoncommRing.nat_lit_mul_eq_nsmul	thm
Mathlib.Tactic.NoncommRing.noncomm_ring	def
Mathlib.Tactic.Nontriviality.elabNontriviality	def
Mathlib.Tactic.Nontriviality.nontriviality	def
Mathlib.Tactic.Nontriviality.nontrivialityByAssumption	def
Mathlib.Tactic.Nontriviality.nontrivialityByElim	def
Mathlib.Tactic.Nontriviality.subsingleton_or_nontrivial_elim	thm
Mathlib.Tactic.Order.AtomicFact	ind
Mathlib.Tactic.Order.AtomicFact.ctorElim	def
Mathlib.Tactic.Order.AtomicFact.ctorElimType	def
Mathlib.Tactic.Order.AtomicFact.ctorIdx	def
Mathlib.Tactic.Order.AtomicFact.eq	ctor
Mathlib.Tactic.Order.AtomicFact.eq.elim	def
Mathlib.Tactic.Order.AtomicFact.eq.inj	thm
Mathlib.Tactic.Order.AtomicFact.isBot	ctor
Mathlib.Tactic.Order.AtomicFact.isBot.elim	def
Mathlib.Tactic.Order.AtomicFact.isBot.inj	thm
Mathlib.Tactic.Order.AtomicFact.isInf	ctor
Mathlib.Tactic.Order.AtomicFact.isInf.elim	def
Mathlib.Tactic.Order.AtomicFact.isInf.inj	thm
Mathlib.Tactic.Order.AtomicFact.isSup	ctor
Mathlib.Tactic.Order.AtomicFact.isSup.elim	def
Mathlib.Tactic.Order.AtomicFact.isSup.inj	thm
Mathlib.Tactic.Order.AtomicFact.isTop	ctor
Mathlib.Tactic.Order.AtomicFact.isTop.elim	def
Mathlib.Tactic.Order.AtomicFact.isTop.inj	thm
Mathlib.Tactic.Order.AtomicFact.le	ctor
Mathlib.Tactic.Order.AtomicFact.le.elim	def
Mathlib.Tactic.Order.AtomicFact.le.inj	thm
Mathlib.Tactic.Order.AtomicFact.lt	ctor
Mathlib.Tactic.Order.AtomicFact.lt.elim	def
Mathlib.Tactic.Order.AtomicFact.lt.inj	thm
Mathlib.Tactic.Order.AtomicFact.ne	ctor
Mathlib.Tactic.Order.AtomicFact.ne.elim	def
Mathlib.Tactic.Order.AtomicFact.ne.inj	thm
Mathlib.Tactic.Order.AtomicFact.nle	ctor
Mathlib.Tactic.Order.AtomicFact.nle.elim	def
Mathlib.Tactic.Order.AtomicFact.nle.inj	thm
Mathlib.Tactic.Order.AtomicFact.nlt	ctor
Mathlib.Tactic.Order.AtomicFact.nlt.elim	def
Mathlib.Tactic.Order.AtomicFact.nlt.inj	thm
Mathlib.Tactic.Order.AtomicFact.rec	rec
Mathlib.Tactic.Order.CollectFactsM	def
Mathlib.Tactic.Order.CollectFactsState	def
Mathlib.Tactic.Order.Edge	ind
Mathlib.Tactic.Order.Edge.ctorIdx	def
Mathlib.Tactic.Order.Edge.dst	def
Mathlib.Tactic.Order.Edge.mk	ctor
Mathlib.Tactic.Order.Edge.mk.inj	thm
Mathlib.Tactic.Order.Edge.proof	def
Mathlib.Tactic.Order.Edge.rec	rec
Mathlib.Tactic.Order.Edge.src	def
Mathlib.Tactic.Order.Graph	def
Mathlib.Tactic.Order.Graph.DFSState	ind
Mathlib.Tactic.Order.Graph.DFSState.ctorIdx	def
Mathlib.Tactic.Order.Graph.DFSState.mk	ctor
Mathlib.Tactic.Order.Graph.DFSState.mk.inj	thm
Mathlib.Tactic.Order.Graph.DFSState.rec	rec
Mathlib.Tactic.Order.Graph.DFSState.visited	def
Mathlib.Tactic.Order.Graph.TarjanState	ind
Mathlib.Tactic.Order.Graph.TarjanState.ctorIdx	def
Mathlib.Tactic.Order.Graph.TarjanState.id	def
Mathlib.Tactic.Order.Graph.TarjanState.lowlink	def
Mathlib.Tactic.Order.Graph.TarjanState.mk	ctor
Mathlib.Tactic.Order.Graph.TarjanState.mk.inj	thm
Mathlib.Tactic.Order.Graph.TarjanState.onStack	def
Mathlib.Tactic.Order.Graph.TarjanState.rec	rec
Mathlib.Tactic.Order.Graph.TarjanState.stack	def
Mathlib.Tactic.Order.Graph.TarjanState.time	def
Mathlib.Tactic.Order.Graph.TarjanState.toDFSState	def
Mathlib.Tactic.Order.Graph.addEdge	def
Mathlib.Tactic.Order.Graph.buildTransitiveLeProof	def
Mathlib.Tactic.Order.Graph.buildTransitiveLeProofDFS	opq
Mathlib.Tactic.Order.Graph.constructLeGraph	def
Mathlib.Tactic.Order.Graph.findSCCs	def
Mathlib.Tactic.Order.Graph.findSCCsImp	def
Mathlib.Tactic.Order.Graph.tarjanDFS	opq
Mathlib.Tactic.Order.OrderType	ind
Mathlib.Tactic.Order.OrderType.ctorElim	def
Mathlib.Tactic.Order.OrderType.ctorElimType	def
Mathlib.Tactic.Order.OrderType.ctorIdx	def
Mathlib.Tactic.Order.OrderType.lin	ctor
Mathlib.Tactic.Order.OrderType.lin.elim	def
Mathlib.Tactic.Order.OrderType.part	ctor
Mathlib.Tactic.Order.OrderType.part.elim	def
Mathlib.Tactic.Order.OrderType.pre	ctor
Mathlib.Tactic.Order.OrderType.pre.elim	def
Mathlib.Tactic.Order.OrderType.rec	rec
Mathlib.Tactic.Order.ToInt.exists_translation	thm
Mathlib.Tactic.Order.ToInt.mkFinFun	def
Mathlib.Tactic.Order.ToInt.toInt	def
Mathlib.Tactic.Order.ToInt.toInt_eq_toInt	thm
Mathlib.Tactic.Order.ToInt.toInt_inf_toInt_eq_toInt	thm
Mathlib.Tactic.Order.ToInt.toInt_le_toInt	thm
Mathlib.Tactic.Order.ToInt.toInt_lt_toInt	thm
Mathlib.Tactic.Order.ToInt.toInt_ne_toInt	thm
Mathlib.Tactic.Order.ToInt.toInt_nle_toInt	thm
Mathlib.Tactic.Order.ToInt.toInt_nlt_toInt	thm
Mathlib.Tactic.Order.ToInt.toInt_sup_toInt_eq_toInt	thm
Mathlib.Tactic.Order.ToInt.translateToInt	def
Mathlib.Tactic.Order.addAtom	opq
Mathlib.Tactic.Order.addFact	def
Mathlib.Tactic.Order.addType	def
Mathlib.Tactic.Order.collectFacts	def
Mathlib.Tactic.Order.collectFactsImp	def
Mathlib.Tactic.Order.findBestOrderInstance	def
Mathlib.Tactic.Order.findContradictionWithNe	def
Mathlib.Tactic.Order.findContradictionWithNle	def
Mathlib.Tactic.Order.instBEqAtomicFact	def
Mathlib.Tactic.Order.instBEqAtomicFact.beq	def
Mathlib.Tactic.Order.instBEqOrderType	def
Mathlib.Tactic.Order.instBEqOrderType.beq	def
Mathlib.Tactic.Order.instInhabitedAtomicFact	def
Mathlib.Tactic.Order.instInhabitedAtomicFact.default	def
Mathlib.Tactic.Order.instOrdProdNatExpr_mathlib	def
Mathlib.Tactic.Order.instToStringAtomicFact	def
Mathlib.Tactic.Order.instToStringEdge	def
Mathlib.Tactic.Order.instToStringOrderType	def
Mathlib.Tactic.Order.le_of_not_lt_le	thm
Mathlib.Tactic.Order.not_lt_of_not_le	thm
Mathlib.Tactic.Order.orderArgs	def
Mathlib.Tactic.Order.orderCore	def
Mathlib.Tactic.Order.orderCoreImp	def
Mathlib.Tactic.Order.order_core	def
Mathlib.Tactic.Order.preprocessFacts	def
Mathlib.Tactic.Order.preprocessFactsLinear	def
Mathlib.Tactic.Order.preprocessFactsPartial	def
Mathlib.Tactic.Order.preprocessFactsPreorder	def
Mathlib.Tactic.Order.replaceBotTop	def
Mathlib.Tactic.Order.tacticOrder_	def
Mathlib.Tactic.Order.updateGraphWithNltInfSup	def
Mathlib.Tactic.PNatToNat.coe_inj	thm
Mathlib.Tactic.PNatToNat.coe_le_coe	thm
Mathlib.Tactic.PNatToNat.coe_lt_coe	thm
Mathlib.Tactic.PNatToNat.sub_coe	thm
Mathlib.Tactic.PNatToNat.tacticPnat_positivity	def
Mathlib.Tactic.PNatToNat.tacticPnat_to_nat	def
Mathlib.Tactic.Peel.applyPeelThm	def
Mathlib.Tactic.Peel.mkFreshBinderName	def
Mathlib.Tactic.Peel.peel	def
Mathlib.Tactic.Peel.peelArgs	def
Mathlib.Tactic.Peel.peelArgsIff	def
Mathlib.Tactic.Peel.peelCore	def
Mathlib.Tactic.Peel.peelIffAux	def
Mathlib.Tactic.Peel.peelUnbounded	opq
Mathlib.Tactic.Peel.quantifiers	def
Mathlib.Tactic.Peel.throwPeelError	def
Mathlib.Tactic.Peel.whnfQuantifier	def
Mathlib.Tactic.Polyrith.«_aux_Mathlib_Tactic_Polyrith___elabRules_Mathlib_Tactic_Polyrith_tacticPolyrithOnly[_]_1»	def
Mathlib.Tactic.Polyrith.«tacticPolyrithOnly[_]»	def
Mathlib.Tactic.Positivity.positivity	def
Mathlib.Tactic.Push.Config	ind
Mathlib.Tactic.Push.Config.ctorIdx	def
Mathlib.Tactic.Push.Config.distrib	def
Mathlib.Tactic.Push.Config.mk	ctor
Mathlib.Tactic.Push.Config.mk.inj	thm
Mathlib.Tactic.Push.Config.rec	rec
Mathlib.Tactic.Push.Head	ind
Mathlib.Tactic.Push.Head.const	ctor
Mathlib.Tactic.Push.Head.const.elim	def
Mathlib.Tactic.Push.Head.const.inj	thm
Mathlib.Tactic.Push.Head.ctorElim	def
Mathlib.Tactic.Push.Head.ctorElimType	def
Mathlib.Tactic.Push.Head.ctorIdx	def
Mathlib.Tactic.Push.Head.forall	ctor
Mathlib.Tactic.Push.Head.forall.elim	def
Mathlib.Tactic.Push.Head.lambda	ctor
Mathlib.Tactic.Push.Head.lambda.elim	def
Mathlib.Tactic.Push.Head.ofExpr?	def
Mathlib.Tactic.Push.Head.rec	rec
Mathlib.Tactic.Push.Head.toString	def
Mathlib.Tactic.Push.PullTheorem	def
Mathlib.Tactic.Push.convPull____	def
Mathlib.Tactic.Push.convPush_____	def
Mathlib.Tactic.Push.convPush_neg_	def
Mathlib.Tactic.Push.elabDischarger	def
Mathlib.Tactic.Push.elabHead	def
Mathlib.Tactic.Push.elabPushConfig	def
Mathlib.Tactic.Push.elabPushTree	def
Mathlib.Tactic.Push.instBEqHead	def
Mathlib.Tactic.Push.instBEqHead.beq	def
Mathlib.Tactic.Push.instInhabitedHead	def
Mathlib.Tactic.Push.instInhabitedHead.default	def
Mathlib.Tactic.Push.instToStringHead	def
Mathlib.Tactic.Push.isPullThm	def
Mathlib.Tactic.Push.isUnderscore	def
Mathlib.Tactic.Push.not_and_eq	thm
Mathlib.Tactic.Push.not_and_or_eq	thm
Mathlib.Tactic.Push.not_exists	thm
Mathlib.Tactic.Push.not_forall_eq	thm
Mathlib.Tactic.Push.not_iff	thm
Mathlib.Tactic.Push.pull	def
Mathlib.Tactic.Push.pullCommand	def
Mathlib.Tactic.Push.pullCore	def
Mathlib.Tactic.Push.pullExt	opq
Mathlib.Tactic.Push.pullStep	def
Mathlib.Tactic.Push.push	def
Mathlib.Tactic.Push.pushAttr	def
Mathlib.Tactic.Push.pushCommand	def
Mathlib.Tactic.Push.pushCore	def
Mathlib.Tactic.Push.pushExt	opq
Mathlib.Tactic.Push.pushNegCommand	def
Mathlib.Tactic.Push.pushSimpConfig	def
Mathlib.Tactic.Push.pushStep	def
Mathlib.Tactic.Push.pushStx	def
Mathlib.Tactic.Push.pushTree	def
Mathlib.Tactic.Push.push_neg	def
Mathlib.Tactic.Push.push_neg.use_distrib	opq
Mathlib.Tactic.Push.resolvePushId?	def
Mathlib.Tactic.Qify.intCast_eq	thm
Mathlib.Tactic.Qify.intCast_le	thm
Mathlib.Tactic.Qify.intCast_lt	thm
Mathlib.Tactic.Qify.intCast_ne	thm
Mathlib.Tactic.Qify.nnratCast_eq	thm
Mathlib.Tactic.Qify.nnratCast_le	thm
Mathlib.Tactic.Qify.nnratCast_lt	thm
Mathlib.Tactic.Qify.nnratCast_ne	thm
Mathlib.Tactic.Qify.qify	def
Mathlib.Tactic.Reassoc.categoryIsoSimp	def
Mathlib.Tactic.Reassoc.categorySimp	def
Mathlib.Tactic.Reassoc.reassoc	def
Mathlib.Tactic.Reassoc.reassocExpr	def
Mathlib.Tactic.Reassoc.reassocExpr'	def
Mathlib.Tactic.Reassoc.reassocExprHom	def
Mathlib.Tactic.Reassoc.reassocExprIso	def
Mathlib.Tactic.Reassoc.registerReassocExpr	def
Mathlib.Tactic.Reassoc.toDualOpt	def
Mathlib.Tactic.Reassoc.«_aux_Mathlib_Tactic_CategoryTheory_Reassoc___elabRules_Mathlib_Tactic_Reassoc_termReassoc_of%__1»	def
Mathlib.Tactic.Reassoc.«termReassoc_of%_»	def
Mathlib.Tactic.Recall.recall	def
Mathlib.Tactic.RewriteSearch.tacticRw_search_	def
Mathlib.Tactic.Rify.ofNat_rat_real	thm
Mathlib.Tactic.Rify.ratCast_eq	thm
Mathlib.Tactic.Rify.ratCast_le	thm
Mathlib.Tactic.Rify.ratCast_lt	thm
Mathlib.Tactic.Rify.ratCast_ne	thm
Mathlib.Tactic.Rify.rify	def
Mathlib.Tactic.Ring.CSLift	ind
Mathlib.Tactic.Ring.CSLift.ctorIdx	def
Mathlib.Tactic.Ring.CSLift.inj	thm
Mathlib.Tactic.Ring.CSLift.lift	def
Mathlib.Tactic.Ring.CSLift.mk	ctor
Mathlib.Tactic.Ring.CSLift.rec	rec
Mathlib.Tactic.Ring.CSLiftVal	ind
Mathlib.Tactic.Ring.CSLiftVal.eq	thm
Mathlib.Tactic.Ring.CSLiftVal.mk	ctor
Mathlib.Tactic.Ring.CSLiftVal.rec	rec
Mathlib.Tactic.Ring.Cache	ind
Mathlib.Tactic.Ring.Cache.ctorIdx	def
Mathlib.Tactic.Ring.Cache.czα	def
Mathlib.Tactic.Ring.Cache.dsα	def
Mathlib.Tactic.Ring.Cache.int	def
Mathlib.Tactic.Ring.Cache.mk	ctor
Mathlib.Tactic.Ring.Cache.mk.inj	thm
Mathlib.Tactic.Ring.Cache.nat	def
Mathlib.Tactic.Ring.Cache.rec	rec
Mathlib.Tactic.Ring.Cache.rα	def
Mathlib.Tactic.Ring.ExBase	ind
Mathlib.Tactic.Ring.ExBase.atom	ctor
Mathlib.Tactic.Ring.ExBase.atom.elim	def
Mathlib.Tactic.Ring.ExBase.atom.inj	thm
Mathlib.Tactic.Ring.ExBase.cast	def
Mathlib.Tactic.Ring.ExBase.cmp	def
Mathlib.Tactic.Ring.ExBase.ctorElim	def
Mathlib.Tactic.Ring.ExBase.ctorElimType	def
Mathlib.Tactic.Ring.ExBase.ctorIdx	def
Mathlib.Tactic.Ring.ExBase.eq	def
Mathlib.Tactic.Ring.ExBase.evalIntCast	opq
Mathlib.Tactic.Ring.ExBase.evalNatCast	opq
Mathlib.Tactic.Ring.ExBase.evalPos	opq
Mathlib.Tactic.Ring.ExBase.isAtom	def
Mathlib.Tactic.Ring.ExBase.rec	rec
Mathlib.Tactic.Ring.ExBase.sum	ctor
Mathlib.Tactic.Ring.ExBase.sum.elim	def
Mathlib.Tactic.Ring.ExBase.sum.inj	thm
Mathlib.Tactic.Ring.ExBase.toProd	def
Mathlib.Tactic.Ring.ExProd	ind
Mathlib.Tactic.Ring.ExProd.cast	def
Mathlib.Tactic.Ring.ExProd.cmp	def
Mathlib.Tactic.Ring.ExProd.coeff	def
Mathlib.Tactic.Ring.ExProd.const	ctor
Mathlib.Tactic.Ring.ExProd.const.elim	def
Mathlib.Tactic.Ring.ExProd.const.inj	thm
Mathlib.Tactic.Ring.ExProd.ctorElim	def
Mathlib.Tactic.Ring.ExProd.ctorElimType	def
Mathlib.Tactic.Ring.ExProd.ctorIdx	def
Mathlib.Tactic.Ring.ExProd.eq	def
Mathlib.Tactic.Ring.ExProd.evalIntCast	opq
Mathlib.Tactic.Ring.ExProd.evalInv	def
Mathlib.Tactic.Ring.ExProd.evalNatCast	opq
Mathlib.Tactic.Ring.ExProd.evalPos	opq
Mathlib.Tactic.Ring.ExProd.isAtom	def
Mathlib.Tactic.Ring.ExProd.mkNNRat	def
Mathlib.Tactic.Ring.ExProd.mkNat	def
Mathlib.Tactic.Ring.ExProd.mkNegNNRat	def
Mathlib.Tactic.Ring.ExProd.mkNegNat	def
Mathlib.Tactic.Ring.ExProd.mul	ctor
Mathlib.Tactic.Ring.ExProd.mul.elim	def
Mathlib.Tactic.Ring.ExProd.mul.inj	thm
Mathlib.Tactic.Ring.ExProd.rec	rec
Mathlib.Tactic.Ring.ExProd.toSum	def
Mathlib.Tactic.Ring.ExSum	ind
Mathlib.Tactic.Ring.ExSum.add	ctor
Mathlib.Tactic.Ring.ExSum.add.elim	def
Mathlib.Tactic.Ring.ExSum.add.inj	thm
Mathlib.Tactic.Ring.ExSum.cast	def
Mathlib.Tactic.Ring.ExSum.cmp	def
Mathlib.Tactic.Ring.ExSum.ctorElim	def
Mathlib.Tactic.Ring.ExSum.ctorElimType	def
Mathlib.Tactic.Ring.ExSum.ctorIdx	def
Mathlib.Tactic.Ring.ExSum.eq	def
Mathlib.Tactic.Ring.ExSum.evalIntCast	opq
Mathlib.Tactic.Ring.ExSum.evalInv	def
Mathlib.Tactic.Ring.ExSum.evalNatCast	opq
Mathlib.Tactic.Ring.ExSum.evalPos	opq
Mathlib.Tactic.Ring.ExSum.isAtom	def
Mathlib.Tactic.Ring.ExSum.rec	rec
Mathlib.Tactic.Ring.ExSum.zero	ctor
Mathlib.Tactic.Ring.ExSum.zero.elim	def
Mathlib.Tactic.Ring.ExceptType	ind
Mathlib.Tactic.Ring.ExceptType.ctorElim	def
Mathlib.Tactic.Ring.ExceptType.ctorElimType	def
Mathlib.Tactic.Ring.ExceptType.ctorIdx	def
Mathlib.Tactic.Ring.ExceptType.notComparable	ctor
Mathlib.Tactic.Ring.ExceptType.notComparable.elim	def
Mathlib.Tactic.Ring.ExceptType.rec	rec
Mathlib.Tactic.Ring.ExceptType.tooSmall	ctor
Mathlib.Tactic.Ring.ExceptType.tooSmall.elim	def
Mathlib.Tactic.Ring.ExtractCoeff	ind
Mathlib.Tactic.Ring.ExtractCoeff.ctorIdx	def
Mathlib.Tactic.Ring.ExtractCoeff.e'	def
Mathlib.Tactic.Ring.ExtractCoeff.k	def
Mathlib.Tactic.Ring.ExtractCoeff.mk	ctor
Mathlib.Tactic.Ring.ExtractCoeff.mk.inj	thm
Mathlib.Tactic.Ring.ExtractCoeff.p	def
Mathlib.Tactic.Ring.ExtractCoeff.rec	rec
Mathlib.Tactic.Ring.ExtractCoeff.ve'	def
Mathlib.Tactic.Ring.Overlap	ind
Mathlib.Tactic.Ring.Overlap.ctorElim	def
Mathlib.Tactic.Ring.Overlap.ctorElimType	def
Mathlib.Tactic.Ring.Overlap.ctorIdx	def
Mathlib.Tactic.Ring.Overlap.nonzero	ctor
Mathlib.Tactic.Ring.Overlap.nonzero.elim	def
Mathlib.Tactic.Ring.Overlap.nonzero.inj	thm
Mathlib.Tactic.Ring.Overlap.rec	rec
Mathlib.Tactic.Ring.Overlap.zero	ctor
Mathlib.Tactic.Ring.Overlap.zero.elim	def
Mathlib.Tactic.Ring.Overlap.zero.inj	thm
Mathlib.Tactic.Ring.Result	ind
Mathlib.Tactic.Ring.Result.ctorIdx	def
Mathlib.Tactic.Ring.Result.expr	def
Mathlib.Tactic.Ring.Result.mk	ctor
Mathlib.Tactic.Ring.Result.mk.inj	thm
Mathlib.Tactic.Ring.Result.proof	def
Mathlib.Tactic.Ring.Result.rec	rec
Mathlib.Tactic.Ring.Result.val	def
Mathlib.Tactic.Ring.add_congr	thm
Mathlib.Tactic.Ring.add_le_add_left	thm
Mathlib.Tactic.Ring.add_le_of_nonpos_left	thm
Mathlib.Tactic.Ring.add_lt_add_left	thm
Mathlib.Tactic.Ring.add_lt_of_neg_left	thm
Mathlib.Tactic.Ring.add_mul	thm
Mathlib.Tactic.Ring.add_overlap_pf	thm
Mathlib.Tactic.Ring.add_overlap_pf_zero	thm
Mathlib.Tactic.Ring.add_pf_add_gt	thm
Mathlib.Tactic.Ring.add_pf_add_lt	thm
Mathlib.Tactic.Ring.add_pf_add_overlap	thm
Mathlib.Tactic.Ring.add_pf_add_overlap_zero	thm
Mathlib.Tactic.Ring.add_pf_add_zero	thm
Mathlib.Tactic.Ring.add_pf_zero_add	thm
Mathlib.Tactic.Ring.add_pos_left	thm
Mathlib.Tactic.Ring.add_pos_right	thm
Mathlib.Tactic.Ring.amwo_of_cs	def
Mathlib.Tactic.Ring.atom_pf	thm
Mathlib.Tactic.Ring.atom_pf'	thm
Mathlib.Tactic.Ring.cast_neg	thm
Mathlib.Tactic.Ring.cast_nnrat	thm
Mathlib.Tactic.Ring.cast_pos	thm
Mathlib.Tactic.Ring.cast_rat	thm
Mathlib.Tactic.Ring.cast_zero	thm
Mathlib.Tactic.Ring.coeff_mul	thm
Mathlib.Tactic.Ring.coeff_one	thm
Mathlib.Tactic.Ring.const_pos	thm
Mathlib.Tactic.Ring.div_congr	thm
Mathlib.Tactic.Ring.div_pf	thm
Mathlib.Tactic.Ring.eval	opq
Mathlib.Tactic.Ring.evalAdd	opq
Mathlib.Tactic.Ring.evalAddOverlap	def
Mathlib.Tactic.Ring.evalAtom	def
Mathlib.Tactic.Ring.evalCast	def
Mathlib.Tactic.Ring.evalDiv	def
Mathlib.Tactic.Ring.evalInvAtom	def
Mathlib.Tactic.Ring.evalLE	def
Mathlib.Tactic.Ring.evalLT	def
Mathlib.Tactic.Ring.evalMul	def
Mathlib.Tactic.Ring.evalMulProd	opq
Mathlib.Tactic.Ring.evalMul₁	def
Mathlib.Tactic.Ring.evalNSMul	def
Mathlib.Tactic.Ring.evalNeg	def
Mathlib.Tactic.Ring.evalNegProd	def
Mathlib.Tactic.Ring.evalPow	def
Mathlib.Tactic.Ring.evalPowAtom	def
Mathlib.Tactic.Ring.evalPowNat	opq
Mathlib.Tactic.Ring.evalPowProd	def
Mathlib.Tactic.Ring.evalPowProdAtom	def
Mathlib.Tactic.Ring.evalPow₁	opq
Mathlib.Tactic.Ring.evalSub	def
Mathlib.Tactic.Ring.evalZSMul	def
Mathlib.Tactic.Ring.extractCoeff	def
Mathlib.Tactic.Ring.instCSLiftPNatNat	def
Mathlib.Tactic.Ring.instCSLiftValLift	thm
Mathlib.Tactic.Ring.instCSLiftValPNatNatDivExactHAddDivOfNat	thm
